user_id,email_hash,registration_date,country_code,age_group,account_tier,kyc_status,account_status,last_login_date,total_deposits,total_withdrawals,current_balance,is_copy_trader,referral_code
USR_21B09FCF,email_007820@domain.com,2021-08-31,FR,18-25,Bronze,Verified,Active,2022-01-20,31352.13,12882.81,694.8,False,REF_210250
USR_9661ABB3,email_007821@domain.com,2020-10-08,UK,18-25,Platinum,Pending,Inactive,2021-09-24,47256.08,5925.37,19013.24,False,REF_815437
USR_A7382F86,email_007822@domain.com,2020-12-09,AU,36-45,Silver,Pending,Suspended,2021-04-14,18689.18,7945.32,2397.43,True,REF_502536
USR_601FA487,email_007823@domain.com,2024-06-11,DE,36-45,Diamond,Verified,Suspended,2024-11-16,39080.27,10024.44,15506.09,True,REF_631838
USR_C6E7EE7B,email_007824@domain.com,2023-06-14,AU,36-45,Diamond,Pending,Suspended,2023-11-11,36648.05,29418.22,20533.99,True,REF_780227
USR_0418DF60,email_007825@domain.com,2020-02-01,AU,18-25,Silver,Pending,Inactive,2020-03-14,14973.79,11342.6,22829.93,True,REF_169233
USR_71C55CE4,email_007826@domain.com,2024-08-18,US,46-55,Bronze,Pending,Inactive,2025-01-29,47984.89,4348.13,19007.77,False,REF_217221
USR_FAF68195,email_007827@domain.com,2020-06-21,AU,46-55,Gold,Verified,Active,2020-11-10,4653.92,9437.87,12169.25,False,REF_472408
USR_84668E85,email_007828@domain.com,2022-07-06,UK,36-45,Silver,Rejected,Active,2022-07-24,7390.93,13284.75,17780.37,False,REF_785732
USR_5F3FA80C,email_007829@domain.com,2023-06-24,SG,18-25,Diamond,Verified,Suspended,2024-05-25,38425.34,8235.33,7012.8,True,REF_855546
USR_337572A8,email_007830@domain.com,2022-12-26,DE,36-45,Silver,Verified,Active,2023-04-20,30307.06,7980.18,971.71,False,REF_232493
USR_E67ADDE5,email_007831@domain.com,2024-05-25,CA,56-65,Platinum,Pending,Pending,2025-03-27,14880.43,12327.43,18058.49,True,REF_228684
USR_118AD979,email_007832@domain.com,2021-02-18,ES,46-55,Silver,Verified,Inactive,2021-05-09,31635.31,8238.75,22352.64,False,REF_114228
USR_C26B4F49,email_007833@domain.com,2023-12-24,ES,18-25,Platinum,Rejected,Inactive,2024-06-11,37353.74,14050.21,22849.95,True,REF_742642
USR_6A481D9C,email_007834@domain.com,2020-05-20,UK,65+,Platinum,Rejected,Inactive,2020-12-13,46497.59,8367.65,20705.91,True,REF_583152
USR_72D503E9,email_007835@domain.com,2024-12-02,AU,36-45,Diamond,Pending,Inactive,2025-05-09,2910.5,25331.74,14654.35,False,REF_863078
USR_C50F8B55,email_007836@domain.com,2023-12-20,US,46-55,Gold,Pending,Active,2024-03-05,13365.56,18865.22,19962.5,False,REF_658235
USR_C6B0350A,email_007837@domain.com,2023-10-18,NL,46-55,Bronze,Pending,Inactive,2024-01-29,37916.2,5779.7,10444.74,True,REF_610594
USR_8374AF80,email_007838@domain.com,2021-07-23,UK,65+,Platinum,Pending,Suspended,2022-04-07,11366.95,23779.16,24903.57,True,REF_871782
USR_707D92B5,email_007839@domain.com,2023-01-13,CA,26-35,Gold,Rejected,Pending,2023-04-15,22783.43,29185.91,16620.49,False,REF_300026
USR_2E6FCEDF,email_007840@domain.com,2023-08-14,CA,56-65,Gold,Rejected,Active,2023-10-06,48670.67,12753.17,24742.1,False,REF_866433
USR_BE4E8445,email_007841@domain.com,2021-11-24,US,56-65,Bronze,Pending,Pending,2022-06-04,36483.83,11027.24,24765.28,False,REF_576296
USR_E12DA7A4,email_007842@domain.com,2023-06-12,UK,65+,Gold,Verified,Inactive,2024-01-17,11623.91,4125.71,13679.53,True,REF_750658
USR_CA945925,email_007843@domain.com,2022-06-15,JP,46-55,Silver,Verified,Inactive,2023-03-11,33725.21,25536.58,21381.21,True,REF_257142
USR_7102D351,email_007844@domain.com,2020-09-01,NL,26-35,Diamond,Pending,Pending,2020-12-24,34706.06,19789.14,12443.46,True,REF_443745
USR_435067E6,email_007845@domain.com,2023-03-09,NL,56-65,Platinum,Verified,Inactive,2023-12-21,43451.58,17932.69,12356.26,False,REF_749850
USR_CE517EF5,email_007846@domain.com,2022-11-03,FR,36-45,Gold,Verified,Inactive,2023-09-09,36864.1,1310.6,22076.37,True,REF_724787
USR_92FFE18F,email_007847@domain.com,2021-06-08,US,56-65,Gold,Pending,Active,2022-05-19,22016.52,17755.87,17481.49,False,REF_177979
USR_3433012F,email_007848@domain.com,2021-12-11,JP,56-65,Gold,Rejected,Suspended,2022-05-04,2798.31,7493.68,23241.26,False,REF_232383
USR_5F211348,email_007849@domain.com,2021-05-04,NL,18-25,Platinum,Pending,Inactive,2021-12-10,43375.87,6838.38,7088.89,True,REF_500286
USR_96C63FD6,email_007850@domain.com,2022-10-25,SG,46-55,Gold,Pending,Suspended,2023-04-09,39975.67,24364.57,1672.51,False,REF_253593
USR_7C167005,email_007851@domain.com,2021-08-13,SG,36-45,Platinum,Rejected,Pending,2022-05-15,16331.41,8429.18,7035.4,False,REF_819701
USR_2227B455,email_007852@domain.com,2023-05-12,US,65+,Platinum,Verified,Active,2023-08-31,14132.07,12284.97,1482.45,False,REF_814715
USR_362D1E83,email_007853@domain.com,2020-12-01,BE,46-55,Bronze,Verified,Suspended,2021-02-07,24309.1,5864.14,22024.1,False,REF_268752
USR_D177211A,email_007854@domain.com,2020-01-08,IT,65+,Bronze,Rejected,Active,2020-07-28,31026.77,2378.92,19023.28,False,REF_874423
USR_686A2158,email_007855@domain.com,2020-01-29,AU,56-65,Silver,Pending,Suspended,2020-08-19,49802.4,18274.61,17614.7,True,REF_269351
USR_1F88E21A,email_007856@domain.com,2024-05-30,UK,18-25,Gold,Rejected,Active,2025-05-29,43950.8,2585.44,7824.94,True,REF_520494
USR_4FA68318,email_007857@domain.com,2022-09-29,JP,26-35,Silver,Rejected,Pending,2023-01-06,195.15,29549.77,15333.04,True,REF_434951
USR_78DEA25C,email_007858@domain.com,2022-04-14,DE,46-55,Platinum,Verified,Inactive,2022-08-13,20343.51,23941.47,14618.34,True,REF_628857
USR_F748760F,email_007859@domain.com,2022-11-01,BE,46-55,Gold,Verified,Suspended,2023-09-26,23466.95,26023.94,13609.13,False,REF_464585
USR_A5A2407F,email_007860@domain.com,2023-09-12,AU,36-45,Silver,Pending,Pending,2023-12-13,46068.1,23510.1,14803.7,False,REF_244170
USR_EAE80FE7,email_007861@domain.com,2021-11-19,DE,18-25,Platinum,Verified,Active,2022-04-23,20831.8,8002.36,15132.82,False,REF_696432
USR_251277F6,email_007862@domain.com,2023-02-14,BE,46-55,Silver,Pending,Suspended,2023-05-12,32681.09,9393.29,15347.56,True,REF_441610
USR_D707D184,email_007863@domain.com,2023-11-27,CA,36-45,Gold,Rejected,Active,2024-03-14,13849.54,18962.07,17606.2,True,REF_844978
USR_4CBF7E0C,email_007864@domain.com,2021-06-06,US,18-25,Bronze,Rejected,Pending,2021-08-02,40731.27,5030.52,14276.43,True,REF_468143
USR_B01B4810,email_007865@domain.com,2023-06-18,CA,18-25,Silver,Pending,Inactive,2023-11-22,29636.74,26100.69,20625.12,False,REF_546318
USR_FBD8DE7B,email_007866@domain.com,2023-04-20,CH,65+,Diamond,Rejected,Active,2023-10-28,32510.61,6009.36,11807.42,True,REF_299963
USR_8015DB86,email_007867@domain.com,2023-04-01,CA,65+,Silver,Rejected,Active,2023-08-16,38767.17,5560.79,19738.12,False,REF_966852
USR_D7A52A9F,email_007868@domain.com,2021-07-26,CA,18-25,Platinum,Pending,Active,2022-06-09,14800.83,18828.16,12359.94,False,REF_424828
USR_4CB10506,email_007869@domain.com,2020-05-02,DE,56-65,Platinum,Pending,Suspended,2020-05-31,36586.76,12456.18,745.86,False,REF_350772
USR_15CFE5EC,email_007870@domain.com,2024-04-07,SG,56-65,Gold,Verified,Suspended,2024-05-23,44848.27,14285.59,14015.01,False,REF_480121
USR_1044C54D,email_007871@domain.com,2022-02-28,AU,18-25,Silver,Rejected,Inactive,2023-02-14,37938.84,8925.25,20995.8,True,REF_681775
USR_18B708EA,email_007872@domain.com,2024-06-15,CA,65+,Silver,Pending,Suspended,2025-05-23,44170.72,1133.96,7771.41,True,REF_658519
USR_D23BA018,email_007873@domain.com,2022-12-13,US,36-45,Gold,Rejected,Active,2023-07-29,32307.54,19940.61,12050.5,True,REF_118228
USR_3C59B891,email_007874@domain.com,2024-07-17,CA,65+,Gold,Rejected,Pending,2024-10-02,29400.63,26667.04,21979.71,True,REF_878076
USR_4A5D08BF,email_007875@domain.com,2020-01-22,US,18-25,Bronze,Rejected,Suspended,2020-07-23,33533.96,11685.37,14937.67,True,REF_953586
USR_F66718AC,email_007876@domain.com,2022-09-28,IT,36-45,Gold,Rejected,Inactive,2023-03-19,8768.99,6359.42,10931.92,False,REF_903863
USR_D3652F82,email_007877@domain.com,2023-12-03,IT,26-35,Gold,Pending,Inactive,2024-10-01,29283.94,12808.52,17191.78,True,REF_265088
USR_030E4B12,email_007878@domain.com,2020-07-31,DE,56-65,Diamond,Pending,Pending,2021-01-15,4040.83,24026.69,15656.56,False,REF_954082
USR_403C837B,email_007879@domain.com,2021-07-02,BE,65+,Bronze,Rejected,Inactive,2022-04-06,21664.17,18111.65,16527.17,True,REF_811601
USR_B2493F17,email_007880@domain.com,2023-04-22,UK,65+,Silver,Pending,Suspended,2023-08-28,24239.14,8942.02,5101.49,True,REF_895932
USR_8310BD5E,email_007881@domain.com,2021-02-07,ES,56-65,Gold,Verified,Suspended,2021-07-11,9655.5,15190.59,23267.03,True,REF_770881
USR_5642A276,email_007882@domain.com,2024-03-12,AU,46-55,Gold,Pending,Active,2024-10-21,16703.58,20576.59,2432.6,False,REF_223548
USR_F43CE233,email_007883@domain.com,2021-04-05,NL,65+,Bronze,Pending,Suspended,2022-03-24,24093.36,1529.22,3093.62,True,REF_882260
USR_03A734DE,email_007884@domain.com,2022-10-26,DE,65+,Diamond,Pending,Suspended,2022-11-09,8063.63,20819.11,18099.35,False,REF_132752
USR_D8D2BF46,email_007885@domain.com,2024-09-16,SG,36-45,Silver,Pending,Active,2025-04-17,24958.79,13955.39,21653.43,True,REF_249932
USR_C9E021BA,email_007886@domain.com,2020-06-07,UK,46-55,Silver,Verified,Pending,2020-10-11,36160.91,6125.8,22212.5,True,REF_122280
USR_3A2EFD09,email_007887@domain.com,2020-04-03,SG,36-45,Diamond,Pending,Active,2020-05-26,26143.88,20734.17,11844.02,False,REF_132042
USR_5327AFC4,email_007888@domain.com,2021-03-22,IT,46-55,Platinum,Verified,Suspended,2021-07-04,22989.9,13464.58,9826.27,False,REF_218122
USR_6104A4D4,email_007889@domain.com,2021-08-02,DE,26-35,Platinum,Rejected,Suspended,2021-09-01,21275.19,28546.89,18608.17,False,REF_634511
USR_7695629D,email_007890@domain.com,2024-09-08,BE,65+,Platinum,Verified,Active,2025-01-31,7512.74,15310.26,19979.41,False,REF_302689
USR_AAB7A927,email_007891@domain.com,2022-08-31,DE,18-25,Bronze,Rejected,Inactive,2023-04-28,31636.0,19365.67,13871.99,False,REF_189532
USR_F4B5AE13,email_007892@domain.com,2023-12-10,ES,65+,Silver,Verified,Pending,2024-08-12,8361.32,29774.61,450.05,False,REF_927349
USR_96324ACD,email_007893@domain.com,2024-09-12,UK,56-65,Silver,Verified,Suspended,2025-06-14,45509.59,3750.0,19045.6,True,REF_446276
USR_33EA8B32,email_007894@domain.com,2020-03-23,SG,56-65,Silver,Verified,Active,2020-10-21,46174.26,24309.75,17558.08,False,REF_483070
USR_B75E4AF4,email_007895@domain.com,2023-09-15,AU,65+,Diamond,Rejected,Pending,2024-08-01,44237.41,2474.64,10238.13,False,REF_903921
USR_6E91B31B,email_007896@domain.com,2020-01-13,BE,18-25,Bronze,Pending,Active,2020-06-02,21015.45,12566.36,8452.63,True,REF_739522
USR_7AE991D6,email_007897@domain.com,2020-10-05,JP,18-25,Bronze,Rejected,Inactive,2020-11-17,48305.22,24951.92,6262.54,True,REF_571955
USR_0D90FD1A,email_007898@domain.com,2023-01-08,SG,56-65,Bronze,Pending,Active,2023-10-10,39726.61,14775.72,547.36,True,REF_748730
USR_80B3225D,email_007899@domain.com,2020-12-06,DE,56-65,Silver,Verified,Active,2021-03-06,6990.61,25841.97,8758.55,True,REF_305439
USR_289AA736,email_007900@domain.com,2021-07-05,JP,36-45,Bronze,Pending,Active,2022-06-21,28354.7,3754.95,21572.08,False,REF_569389
USR_78240149,email_007901@domain.com,2020-07-04,CA,56-65,Bronze,Rejected,Suspended,2021-02-13,2229.09,9186.87,14853.32,False,REF_829684
USR_00FBA69F,email_007902@domain.com,2022-10-16,DE,18-25,Silver,Pending,Active,2023-02-08,44247.45,27057.63,2929.19,False,REF_706314
USR_A944E062,email_007903@domain.com,2023-12-21,CA,18-25,Silver,Pending,Suspended,2024-09-13,38876.56,11206.41,15916.61,False,REF_796744
USR_B5092BA2,email_007904@domain.com,2022-08-12,NL,26-35,Bronze,Rejected,Suspended,2023-03-22,6104.69,6258.54,2510.61,True,REF_747168
USR_3B34A3DB,email_007905@domain.com,2023-05-23,DE,26-35,Silver,Rejected,Suspended,2023-09-07,37465.75,23376.81,13343.61,True,REF_151796
USR_9ABAFD3B,email_007906@domain.com,2021-12-22,CH,46-55,Platinum,Verified,Suspended,2022-01-06,41576.36,19750.42,5253.15,False,REF_551276
USR_F96194F0,email_007907@domain.com,2022-11-25,NL,18-25,Bronze,Verified,Pending,2023-08-21,38809.01,7896.41,16880.65,True,REF_390594
USR_F49F0940,email_007908@domain.com,2022-01-08,ES,46-55,Silver,Verified,Pending,2022-01-13,31725.13,5955.0,8960.86,True,REF_818175
USR_BFCDAC8E,email_007909@domain.com,2021-12-31,CA,26-35,Silver,Verified,Pending,2022-10-30,1312.14,23364.34,23763.17,False,REF_267628
USR_899C0AAF,email_007910@domain.com,2023-09-21,JP,56-65,Gold,Pending,Inactive,2024-08-18,4759.72,20531.77,10716.78,False,REF_728055
USR_9CA6BA0E,email_007911@domain.com,2022-03-05,CH,18-25,Diamond,Verified,Inactive,2023-02-06,10287.97,26616.9,12369.42,True,REF_509679
USR_62BAFDFC,email_007912@domain.com,2024-02-13,SG,26-35,Diamond,Pending,Suspended,2024-04-23,2825.78,8872.65,5816.37,True,REF_827623
USR_C75ADFD8,email_007913@domain.com,2022-12-20,IT,56-65,Gold,Rejected,Active,2023-03-01,7063.07,9806.95,10111.26,False,REF_637547
USR_EB751AB1,email_007914@domain.com,2023-04-13,SG,46-55,Silver,Pending,Active,2023-07-20,37950.34,16075.03,10523.92,False,REF_190128
USR_518DD589,email_007915@domain.com,2022-08-08,JP,65+,Diamond,Pending,Suspended,2022-11-02,45237.98,27951.72,23763.29,False,REF_785188
USR_752DEE3F,email_007916@domain.com,2021-11-01,SG,36-45,Gold,Verified,Suspended,2022-02-26,17380.24,6220.7,21986.18,False,REF_277461
USR_68C9470A,email_007917@domain.com,2020-08-13,AU,18-25,Bronze,Rejected,Active,2021-01-10,2994.47,21637.32,8672.48,False,REF_871990
USR_CD1F5643,email_007918@domain.com,2023-03-10,IT,26-35,Silver,Rejected,Inactive,2024-03-09,39459.44,3128.94,3649.76,True,REF_533953
USR_94F9B0AC,email_007919@domain.com,2023-11-16,JP,56-65,Diamond,Rejected,Inactive,2024-02-08,18855.5,3450.3,8730.16,False,REF_851612
USR_57B41536,email_007920@domain.com,2021-07-21,BE,46-55,Bronze,Verified,Suspended,2022-01-19,20256.93,3673.73,12322.26,False,REF_947220
USR_08937BDB,email_007921@domain.com,2021-06-18,CA,46-55,Gold,Pending,Active,2021-07-20,24232.97,28923.28,14857.76,True,REF_280363
USR_9989EADA,email_007922@domain.com,2020-01-06,FR,26-35,Gold,Rejected,Pending,2020-01-31,18878.92,14514.31,4417.6,False,REF_906510
USR_C7F56E41,email_007923@domain.com,2023-03-03,CA,18-25,Diamond,Verified,Inactive,2023-11-23,49434.04,21154.75,10437.63,False,REF_215024
USR_79A314B9,email_007924@domain.com,2022-08-28,JP,26-35,Silver,Verified,Pending,2022-12-17,30254.92,2885.55,21807.89,True,REF_920723
USR_079AED6D,email_007925@domain.com,2024-06-20,NL,46-55,Bronze,Rejected,Suspended,2024-09-09,4504.97,26235.44,22714.0,True,REF_552791
USR_55F43E07,email_007926@domain.com,2023-04-14,UK,56-65,Platinum,Rejected,Inactive,2023-05-04,39130.98,7366.89,9375.95,True,REF_605176
USR_D958A6D9,email_007927@domain.com,2024-04-22,DE,18-25,Diamond,Rejected,Pending,2024-09-21,2498.57,5354.51,15576.14,True,REF_815681
USR_013F828F,email_007928@domain.com,2021-09-06,AU,65+,Gold,Pending,Pending,2021-10-15,30965.41,12253.8,13015.83,True,REF_368371
USR_67897835,email_007929@domain.com,2023-01-21,FR,26-35,Silver,Rejected,Active,2023-11-24,22422.04,18857.03,20912.76,False,REF_815926
USR_0897505D,email_007930@domain.com,2022-10-30,BE,36-45,Bronze,Pending,Inactive,2023-06-27,40579.25,23365.24,2409.01,False,REF_587191
USR_430F6935,email_007931@domain.com,2022-02-04,NL,56-65,Diamond,Verified,Pending,2022-07-12,4353.95,29418.73,11774.25,False,REF_357442
USR_6424236E,email_007932@domain.com,2022-11-19,BE,46-55,Platinum,Rejected,Suspended,2023-03-21,24456.78,15414.75,5231.4,False,REF_394521
USR_A5D65D5D,email_007933@domain.com,2023-06-15,JP,36-45,Platinum,Pending,Pending,2024-04-23,7809.42,11012.81,24899.3,False,REF_431314
USR_51D4D76B,email_007934@domain.com,2023-11-01,ES,36-45,Platinum,Verified,Suspended,2024-10-16,49377.36,22623.17,4737.31,True,REF_435518
USR_7CC8D9AA,email_007935@domain.com,2020-08-08,CH,56-65,Bronze,Verified,Active,2021-03-10,20869.49,29345.55,5642.29,True,REF_723198
USR_AD74D995,email_007936@domain.com,2020-10-14,ES,18-25,Silver,Pending,Active,2021-07-09,9719.68,9853.33,916.04,True,REF_510033
USR_98D18F92,email_007937@domain.com,2022-08-10,ES,18-25,Gold,Verified,Suspended,2022-09-23,39692.5,21102.44,19158.97,False,REF_290666
USR_9F9024C7,email_007938@domain.com,2020-08-19,US,18-25,Diamond,Pending,Active,2021-04-26,9788.75,5242.22,14641.89,True,REF_198505
USR_E6D1CD26,email_007939@domain.com,2024-09-22,UK,56-65,Silver,Rejected,Pending,2024-11-17,30329.65,21514.11,1532.08,True,REF_615905
USR_6A87A572,email_007940@domain.com,2021-04-24,CH,36-45,Diamond,Rejected,Pending,2021-09-14,17796.92,18650.22,14596.9,True,REF_804671
USR_6501C582,email_007941@domain.com,2020-04-28,ES,56-65,Silver,Pending,Suspended,2021-02-02,39896.4,27239.6,360.78,True,REF_756763
USR_4B4A99FA,email_007942@domain.com,2020-07-12,CH,26-35,Bronze,Pending,Inactive,2021-02-17,10455.25,17819.41,14682.24,False,REF_576216
USR_0F94F533,email_007943@domain.com,2023-07-05,UK,26-35,Silver,Rejected,Suspended,2023-12-29,41217.74,14830.14,16057.14,False,REF_647678
USR_98347781,email_007944@domain.com,2020-10-19,JP,26-35,Gold,Verified,Active,2021-10-19,34841.26,25772.09,411.42,False,REF_196331
USR_AFEF20DF,email_007945@domain.com,2024-08-31,US,18-25,Gold,Pending,Inactive,2025-07-27,11171.07,2959.23,18513.49,False,REF_464934
USR_9F75DA16,email_007946@domain.com,2023-12-06,CA,46-55,Gold,Pending,Inactive,2024-10-21,33185.1,4384.02,14414.53,True,REF_297237
USR_880473FE,email_007947@domain.com,2020-03-08,CA,36-45,Silver,Verified,Inactive,2021-02-11,27513.12,7331.52,19332.11,True,REF_425681
USR_0E33AB1C,email_007948@domain.com,2023-03-21,JP,18-25,Platinum,Rejected,Suspended,2024-01-02,13599.24,12218.84,5040.25,False,REF_245035
USR_B4D8800E,email_007949@domain.com,2020-06-07,FR,46-55,Platinum,Rejected,Active,2021-05-12,36936.93,18170.4,18370.58,True,REF_289947
USR_D77613B2,email_007950@domain.com,2021-07-09,AU,26-35,Diamond,Verified,Suspended,2022-05-06,40608.79,17996.95,2380.33,True,REF_575508
USR_41D9EC98,email_007951@domain.com,2021-10-13,NL,36-45,Bronze,Verified,Inactive,2022-04-19,1693.47,3246.26,16904.57,True,REF_780065
USR_D5BEEAFD,email_007952@domain.com,2021-04-11,US,18-25,Bronze,Rejected,Suspended,2021-04-26,27638.65,17621.25,14980.27,True,REF_212896
USR_6F06BFE0,email_007953@domain.com,2024-10-18,CH,36-45,Silver,Pending,Inactive,2025-02-24,12626.02,19892.39,1694.2,False,REF_872355
USR_DE6D006F,email_007954@domain.com,2022-03-03,FR,36-45,Gold,Pending,Pending,2022-05-05,9931.21,486.49,4879.91,False,REF_452666
USR_57951301,email_007955@domain.com,2022-06-10,NL,46-55,Bronze,Rejected,Active,2022-11-17,42014.65,23441.11,24696.96,False,REF_779525
USR_44111664,email_007956@domain.com,2023-07-16,SG,18-25,Gold,Rejected,Active,2024-07-15,3682.4,14365.52,23979.29,False,REF_818716
USR_9393419E,email_007957@domain.com,2020-08-17,CH,46-55,Gold,Verified,Inactive,2021-06-27,25489.21,26568.59,11438.19,True,REF_680557
USR_2825BE21,email_007958@domain.com,2020-05-14,IT,36-45,Gold,Rejected,Suspended,2020-12-27,20726.86,28645.97,8922.16,False,REF_572903
USR_DF06D550,email_007959@domain.com,2023-09-26,JP,26-35,Silver,Verified,Pending,2024-05-20,22696.34,6112.17,17656.84,True,REF_498221
USR_A0D17229,email_007960@domain.com,2021-10-09,NL,56-65,Silver,Pending,Inactive,2022-05-18,43174.97,1826.3,7865.25,False,REF_914041
USR_314F2FE9,email_007961@domain.com,2022-01-26,SG,18-25,Gold,Verified,Pending,2022-07-27,47352.19,16249.16,18038.01,False,REF_343164
USR_9067FA33,email_007962@domain.com,2021-03-24,CH,36-45,Bronze,Verified,Active,2022-03-12,15380.54,2992.27,3361.11,True,REF_330454
USR_084BAEBA,email_007963@domain.com,2023-11-26,DE,26-35,Gold,Verified,Inactive,2024-07-09,9909.71,8793.59,18460.63,True,REF_752275
USR_8E7B769D,email_007964@domain.com,2023-10-26,CA,18-25,Silver,Verified,Inactive,2023-11-24,1633.82,23413.98,5351.54,True,REF_103954
USR_B349FAFA,email_007965@domain.com,2024-06-29,DE,26-35,Silver,Pending,Suspended,2025-02-24,13528.42,7732.43,1506.24,False,REF_206470
USR_B4A95D68,email_007966@domain.com,2021-02-09,CA,36-45,Diamond,Rejected,Pending,2022-01-14,2888.4,10130.05,19909.98,True,REF_147624
USR_56C6808A,email_007967@domain.com,2022-01-02,BE,26-35,Gold,Verified,Suspended,2022-08-29,15386.65,6894.04,23763.14,True,REF_934004
USR_18EBFE18,email_007968@domain.com,2021-02-11,CH,65+,Silver,Verified,Suspended,2021-05-22,10390.94,19974.73,12949.76,True,REF_913132
USR_7D95CCD0,email_007969@domain.com,2024-05-23,FR,26-35,Bronze,Verified,Pending,2024-09-10,35646.38,29511.36,18850.36,False,REF_280190
USR_A929593E,email_007970@domain.com,2022-03-21,IT,36-45,Platinum,Verified,Active,2023-02-11,22941.08,13235.39,16279.77,True,REF_334311
USR_47833444,email_007971@domain.com,2023-09-05,IT,46-55,Bronze,Pending,Active,2024-06-14,9182.96,23963.51,12202.12,True,REF_109652
USR_AFF38B69,email_007972@domain.com,2023-11-01,BE,65+,Silver,Rejected,Inactive,2023-11-28,39737.18,18502.99,24751.21,False,REF_486014
USR_09C36BE4,email_007973@domain.com,2021-04-08,NL,26-35,Bronze,Pending,Pending,2021-10-20,32135.13,7070.35,23707.19,True,REF_682849
USR_508D5498,email_007974@domain.com,2024-01-02,ES,46-55,Platinum,Verified,Pending,2024-10-02,294.7,6124.74,4716.81,False,REF_917702
USR_4443B7A5,email_007975@domain.com,2020-02-25,FR,36-45,Diamond,Rejected,Active,2020-09-28,39208.4,13148.7,21482.75,True,REF_331337
USR_36E6C882,email_007976@domain.com,2024-03-14,CA,36-45,Bronze,Rejected,Active,2024-05-04,918.37,7324.57,3383.17,True,REF_555383
USR_9E889E36,email_007977@domain.com,2020-12-29,SG,46-55,Gold,Verified,Inactive,2021-03-04,5288.42,3292.64,14348.77,False,REF_427606
USR_D7CB24CD,email_007978@domain.com,2024-02-13,CA,18-25,Silver,Verified,Suspended,2024-06-30,4332.74,3271.58,14992.1,False,REF_895851
USR_3A183FBE,email_007979@domain.com,2023-01-14,US,46-55,Silver,Pending,Inactive,2023-08-07,49724.95,23900.86,1786.87,True,REF_795513
USR_56079508,email_007980@domain.com,2022-11-29,JP,36-45,Diamond,Pending,Pending,2023-01-17,25021.25,14105.62,1841.18,True,REF_709579
USR_D96D596E,email_007981@domain.com,2024-10-26,NL,56-65,Silver,Verified,Inactive,2024-11-17,629.58,27764.19,15680.88,True,REF_481870
USR_4588B2A3,email_007982@domain.com,2024-10-06,FR,18-25,Platinum,Rejected,Suspended,2025-06-09,21550.68,26344.15,13845.31,True,REF_525674
USR_6A6CC1C3,email_007983@domain.com,2023-06-09,ES,56-65,Silver,Verified,Active,2023-07-14,940.74,335.8,20037.38,False,REF_552973
USR_EB127728,email_007984@domain.com,2022-08-15,JP,18-25,Diamond,Verified,Pending,2023-01-29,11562.75,14686.95,14883.76,False,REF_916148
USR_4FF799A8,email_007985@domain.com,2023-11-03,SG,65+,Silver,Verified,Suspended,2024-09-25,44380.36,26138.41,18022.33,False,REF_440159
USR_50129D25,email_007986@domain.com,2022-08-25,NL,56-65,Gold,Rejected,Pending,2023-01-17,26101.21,16223.36,11778.16,True,REF_786747
USR_02A2D1AF,email_007987@domain.com,2021-01-14,CA,36-45,Gold,Verified,Inactive,2021-07-20,26919.41,14036.39,21713.98,True,REF_364110
USR_EEBBC273,email_007988@domain.com,2024-03-25,CH,36-45,Silver,Rejected,Inactive,2024-05-16,49019.23,17312.8,16746.45,True,REF_183859
USR_3E22B4AD,email_007989@domain.com,2023-03-18,AU,65+,Diamond,Rejected,Pending,2024-03-17,9403.1,3383.95,21537.37,True,REF_613041
USR_38A23449,email_007990@domain.com,2022-01-15,AU,36-45,Diamond,Rejected,Pending,2022-11-20,37468.82,1011.1,12409.86,False,REF_791689
USR_775BF614,email_007991@domain.com,2020-12-09,JP,36-45,Silver,Rejected,Active,2021-03-21,25720.85,11912.94,17121.58,False,REF_805435
USR_D481569C,email_007992@domain.com,2021-08-14,US,18-25,Bronze,Rejected,Active,2022-06-07,44893.6,6760.59,13109.25,True,REF_204923
USR_F30AE6F4,email_007993@domain.com,2021-01-02,CH,56-65,Silver,Pending,Suspended,2021-02-19,20231.44,6267.26,1476.91,False,REF_338866
USR_805A041E,email_007994@domain.com,2024-08-27,CH,56-65,Gold,Rejected,Inactive,2025-06-15,39759.98,22469.47,1167.34,True,REF_338430
USR_35954A78,email_007995@domain.com,2024-06-25,DE,18-25,Silver,Verified,Inactive,2025-05-01,41806.37,26022.73,22239.98,True,REF_530157
USR_38D8F706,email_007996@domain.com,2023-12-01,IT,18-25,Bronze,Pending,Active,2024-08-29,16401.0,6141.93,5484.76,True,REF_957097
USR_367CFD91,email_007997@domain.com,2021-04-29,FR,56-65,Diamond,Pending,Inactive,2021-04-29,36739.62,21012.39,1683.06,True,REF_785529
USR_54F2772F,email_007998@domain.com,2020-04-12,CH,36-45,Silver,Verified,Suspended,2020-07-25,35097.15,2838.4,16542.0,True,REF_964134
USR_0A2D4339,email_007999@domain.com,2021-08-16,DE,36-45,Platinum,Pending,Active,2021-12-08,35531.11,8555.3,13729.46,False,REF_833943
USR_EA2C1898,email_008000@domain.com,2023-09-27,CH,36-45,Gold,Pending,Active,2024-02-24,10781.87,5845.69,21281.61,False,REF_433200
USR_FCA51D9F,email_008001@domain.com,2021-05-17,NL,36-45,Platinum,Pending,Inactive,2021-07-19,15102.46,17746.0,9263.56,False,REF_766717
